633,2863
635,8793
640,10247
655,1059
656,496
657,1011
659,1044
661,272
662,7945
663,1101
664,1109
665,801
666,3654
671,2719
672,1092
676,10507
678,3622
680,3641
690,2727
695,11831
697,2417
698,7097
699,1029
700,3938
701,2402
702,1234
703,19806
704,333
705,189
706,830
707,1070
708,1106
709,288
710,1418
711,1775
713,1286
716,4673
717,1444
718,209
721,12454
722,14554
723,12574
724,2063
725,1030
728,12709
738,31284
743,1829
747,12100
749,928
750,25184
802,9664
825,1180
834,10948
835,35272
836,27190
837,9982
839,17276
840,3176
841,36630
843,4768
844,3182
845,18916
846,3183
847,3187
851,33304
852,22178
853,17832
854,593
855,943
856,1062
857,21975
858,16032
859,672
862,22171
864,24321
866,1022
867,16190
868,3734
870,22175
871,28730
872,23568
873,23581
874,937
875,3935
876,7452
877,9597
878,22179
879,8457
882,10301
884,11411
890,434
894,2790
898,61
907,22010
913,8031
919,28095
920,932
921,964
922,14589
923,3725
924,232
926,16704
927,3729
928,2696
930,11127
932,2698
935,121
936,1186
940,1066
941,1320
942,6450
943,38929
944,36879
945,29301
952,8536
953,27839
954,36881
955,865
956,119
957,669
960,265
961,238
969,790
981,1189
982,540
983,10157
984,84
985,4313
986,2778
995,2573
1002,3828
1003,828
1004,22177
1005,596
1006,2241
1007,2697
1008,3958
1009,6395
1010,6631
1011,8344
1012,6632
1013,9598
1014,10999
1015,56089
1016,51663
1017,903
1018,1519
1019,465
1020,3455
1021,1198
1025,7378
1028,2423
1030,3345
1032,7788
1033,3329
1038,8827
1043,11368
1044,7124
1046,2239
1048,3948
1051,113
1052,1755
1056,3197
1089,48325
1101,2441
1150,1270
1152,3026
1153,3023
1154,1191
1155,1241
1156,3001
1157,1192
1158,2795
1159,3020
1161,2802
1162,3034
1163,3031
1164,3014
1165,3021
1166,3024
1167,3016
1168,3012
1169,3032
1170,3033
1171,35387
1172,50658
1173,25445
1174,21283
1177,27092
1180,12533
1182,25444
1184,6759
1186,25449
1187,6726
1199,12886
1200,3015
1202,3030
1203,2575
1213,62
1215,144
1217,1443
1225,324
1330,15974
1331,61336
1332,15976
1333,34329
1334,36670
1335,15979
1337,14413
1352,25716
1358,23580
1362,53453
1390,9202
1396,21688
1398,1290
1399,11273
1402,3166
1417,4035
1418,13353
1420,3631
1421,8590
1422,7633
1423,7055
1424,1804
1426,1403
1427,4961
1428,1146
1430,2407
1431,6711
1432,3711
1433,5662
1434,4941
1444,49283
1449,40188
1475,4309
1482,49702
1485,3719
1486,1124
1488,2374
1493,2741
1490,3714
1495,41231
1496,6432
1514,4131
1523,3692
1539,49425
1681,10690
1721,60551
1827,3052
1833,6168
1837,1112
1863,447
1864,327
1937,6621
1950,3137
1970,710
2010,365
2051,920
2056,3258
2079,3461
2102,15305
2116,22499
2133,11648
2136,2350
2137,10093
2140,10503
2142,8172
2161,9811
2181,19027
2184,13554
2186,6363
2187,7020
2188,2433
2189,1037
2190,4321
2191,11470
2193,6536
2194,3277
2195,6368
2196,5622
2197,17482
2198,23162
2199,20514
2200,32073
2201,14723
2202,9103
2203,18720
2205,13394
2207,20694
2210,11004
2212,15952
2216,20683
2257,5570
2260,6985
2267,6878
2312,4554
2330,1005
2343,4031
2350,4097
2356,2919
2391,3793
2399,1064
2434,715
2516,678
2567,520
2572,3948
2576,2715
2592,28022
2596,8433
2598,9030
2601,10870
2636,4773
2677,16439
2714,15882
2716,45176
2721,3876
2734,7478
2747,308
2799,6593
2804,1450
2808,2734
2811,184
2814,6889
2842,42918
2843,14596
3041,63993
3124,12020
3141,34888
3143,1098
3542,3900
3605,156
3734,10586
3735,2156
3741,829
3803,3737
3810,5849
3811,1839
3831,21459
3832,19684
3833,6500
3834,6504
3835,311
3836,3535
3837,6502
3840,2996
3841,30925
3842,3301
3843,31622
3845,6499
3897,30204
3972,9284
3986,17759
4004,20903
4006,24971
4096,26091
4103,656
4319,9855
4321,19309
4322,3523
4326,4561
4331,6362
4356,1306
4357,10663
4358,861
4359,866
4399,2150
4401,60529
4407,13613
4492,11972
4495,12405
4500,24420
4507,7077
4516,12567
4522,16575
4542,1176
4546,1536
4556,9899
4595,8516
4810,3268
4812,8424
4833,6896
4835,2432
4841,6912
4866,4294
4880,2639
5066,1114
5069,18544
5070,8023
5071,50531
5131,605
5404,6170
5410,16779
5416,45274
5445,14687
5459,12681
5461,14602
5501,11427
5502,3080
5516,41145
5523,651
5539,11468
5548,12461
5549,38458
5572,11419
6246,4030
6298,56
6299,1
6305,1622
6326,64
6427,11339
6490,51828
6622,7769
6625,54585
6672,11855
6674,9875
6675,1214
6681,629
6709,6880
6803,497
6843,10481
6949,45500
6956,64534
7038,50659
7722,13233
7763,13592
7764,15796
7954,3443
7955,3574
7956,37574
7957,3450
7958,3445
7959,11953
7960,3384
7961,3438
7962,10533
7963,3383
7964,10521
7965,5148
7966,3669
7967,3375
7968,3580
7969,3300
7970,3440
7971,3447
7972,5674
7973,3557
7974,3699
7975,6090
7976,3555
7977,5673
7978,3442
7979,3588
7980,3262
7981,3299
7982,3509
7983,3378
7984,6219
7985,3468
7986,3668
7987,5547
7988,3376
7989,3561
7990,3382
7991,3394
7992,53982
7993,6133
7994,8605
7995,3864
7996,3379
7997,3503
7998,3377
7999,3556
8000,3587
8001,3436
8002,3381
8003,3446
8004,3851
8005,3380
8006,9173
8007,9110
8043,51772
8373,45289
8381,20179
8384,53667
8417,36935
8579,3435
8580,15737
8581,13957
8582,3433
8583,15033
8584,7214
8585,5598
8586,15363
8587,3576
8588,3807
8589,14162
8590,13674
8591,13975
8593,15352
8594,17758
8595,14165
8596,15358
8597,15457
8598,15456
8599,15739
8600,3586
8601,15738
8602,15920
8603,14248
8604,14233
8605,17753
8606,3560
8607,3582
8608,15234
8609,16038
8610,15922
8611,5147
8612,8778
8613,5676
8614,15357
8615,3563
8616,16431
8617,17757
8618,15977
8619,3589
8620,3432
8621,3956
8622,16423
8623,15350
8624,3591
8625,3437
8626,3448
8627,3449
8628,5750
8629,3441
8630,3439
8631,3444
8632,3505
8633,3590
8634,3434
8635,6303
8636,3614
8637,3700
8638,3816
8639,8497
8652,3499
8653,8987
8654,12933
8655,3510
8656,3806
8657,3856
8658,14161
8659,3671
8660,3562
8661,32364
8662,3384
8663,5233
8664,13497
8666,16030
8667,3585
8668,13962
8669,6602
8670,15229
8671,5872
8672,17763
8673,3584
8674,16430
8676,15232
8677,3808
8678,3581
8679,15236
8680,14666
8681,3815
8682,3575
8683,3672
8684,16028
8685,3670
8686,7149
8687,15735
8688,14238
8689,14239
8690,3573
8691,3577
8692,6187
8693,17760
8694,3674
8695,8988
8696,14635
8697,9171
8698,15351
8699,13485
8701,3703
8702,3583
8703,6186
8704,3854
8706,13313
8707,13978
8708,4311
8709,3955
8710,9172
8711,14163
8712,16427
8715,13941
8716,13943
8717,33192
8718,5704
8719,3855
8721,3702
8722,5129
8729,15736
8730,14175
8731,3504
8732,15238
8733,17762
8734,17761
8736,13951
8737,13958
8738,13342
8739,15359
8741,15919
9048,3718
9049,20591
9050,6079
9581,55744
9587,53668
9887,55227
9987,61955
10305,29831
10465,17602
10466,8933
10725,13241
10867,28082
11001,3804
11368,58526
11481,4947
11485,26013
11507,31216
11508,23805
11509,34828
11517,15918
11537,56195
11538,46487
13401,2440
15804,2431
18179,34332
18964,78
22025,19758
668270,71985
668272,59024
668533,20603
669393,54189
671157,15310
671683,71084
672127,62534
672253,70657
672256,36654
672261,71180
672272,50973
672277,70651
672282,41626
672285,39268
672291,65791
672294,51120
672296,56198
672300,54294
672363,10718
673800,35394
676855,34836
677446,69261
677447,63966
678763,55265
686211,82696
689390,71085
698284,72309
698332,17754
698805,72879
702524,19755
703931,54134
703932,73135
703936,85923
703937,70662
703939,85480
705099,68608
706417,93063
711351,78435
728407,37561
936251,85924
945555,82686
979056,90486
979062,99249
979063,71181
981269,100033
981271,108114
981274,99574
981275,108112
981276,50971
998595,110302
