4361,50000944,2619,
4362,50001232,,
4363,50000500,18074,
4368,50002622,,
4371,50000702,20189,
4373,50268766,,
4398,50482783,,
4399,50000085,2150,
4400,50482781,,
4401,50002809,60529,
4403,50000097,,
4404,50000111,,
4407,50002817,13613,
4408,50000112,16214,
4492,50003324,11972,
4495,50002613,12405,
4498,50308209,2855,
4500,50003164,24420,
4501,50308205,111469,
4507,50000684,7077,
4508,50308211,40977,
4510,50000634,7052,
4513,50002048,12361,
4514,50263647,38456,
4516,50267252,12567,
4520,50001945,,
4522,50000172,16575,
4523,50000367,,
4530,50002730,12697,
4537,50002723,21548,
4539,50311173,13240,
4542,50290479,1176,
4545,50003413,10907,
4546,50000597,1536,
4547,50001481,11615,
4549,,29271,
4551,50000643,11602,
4554,50263632,,
4556,,9899,
4569,50001041,,
4580,50002584,,
4582,50263631,18669,
4584,50002478,5650,
4587,50000620,,
4589,50001143,,
4595,,8516,
4598,50000627,20921,
4599,50002686,11245,
4602,50003044,47421,
4603,50308217,41394,
4606,50000275,,
4607,50001917,12351,
4608,50311171,25377,
4810,50000686,3268,
4812,50268160,8424,
4815,50310628,,
4816,50002073,,
4817,50310629,3350,
4825,50000624,,
4829,50001228,,
4830,50000650,,
4833,50306680,6896,
4835,50003097,2432,
4841,50003333,6912,
4845,50000649,,
4861,50002801,,
4866,50001223,4294,
4871,50001960,,
4874,50000516,,
4875,50002458,,
4876,50002531,,
4877,50000173,,
4878,50000164,7789,
4880,50001891,2639,
4881,50001309,,
4914,50306681,,
4917,50002397,,
4928,50000262,,
4966,50000290,11391,
5062,50000083,18487,
5064,50000091,27221,
5065,50000088,7732,
5066,50000094,1114,
5067,50000107,9840,
5068,50334377,26069,
5069,50000101,18544,
5070,50000095,8023,
5071,50289793,50531,
5072,50000090,,
5073,50357009,,
5074,50000110,28844,
5075,50334378,22381,
5076,50000113,17209,
5077,50334373,6070,
5080,50334376,39536,
5083,50334380,50532,
5085,50357010,40079,
5088,50334379,31008,
5089,50357011,9131,
5092,50357020,,
5093,50357018,40039,
5096,50357019,58858,
5102,50357015,68028,
5111,50334375,71665,
5120,50357008,68834,
5125,50334374,91427,
5131,50000230,605,
5291,50002958,38208,
5370,50289695,,
5371,50322731,22603,
5374,50479749,14523,
5382,50329099,12362,
5397,50292868,,
5404,50001759,6170,
5405,50002534,1918,
5408,50001765,10482,
5410,50002349,16779,
5411,50002825,,
5413,50003094,,
5414,50000990,,
5415,50002200,11540,
5416,50002186,45274,
5419,,45080,
5421,50001160,,
5425,50000452,,
5426,50002124,,
5428,50000067,,
5430,50334362,14099,
5433,50000734,,
5436,50284551,,
5438,50322002,14688,
5443,50430816,14597,
5445,50285722,14687,
5447,50236468,,
5459,50295952,12681,
5461,50001129,14602,
5495,50003028,,
5496,50002889,5981,
5497,50295476,,
5498,50000493,,
5499,50003029,6045,
5500,50001454,,
5501,50002314,11427,
5502,50001531,3080,
5504,50334112,76120,
5508,50002643,3746,
5509,50003379,,
5510,50000455,,
5511,50000053,,
5514,50000472,11375,
5516,50001048,41145,
5520,50001572,15511,
5521,50000027,11419,
5522,50002050,,
5523,50296527,651,
5524,50000580,,
5525,50000052,,
5528,50461811,22555,
5529,50000333,32385,
5530,50295470,30583,
5537,50476341,22531,
5539,50295477,11468,
5543,50002044,,
5548,50001252,12461,
5549,50295473,38458,
5550,50000792,,
5551,50000235,,
5559,50295471,,
5568,50001030,,
5572,50000986,11419,
5573,50000425,,
5576,50476342,,
5578,50002143,,
5579,50000832,,
5589,50000576,,
5590,50002338,38460,
5591,50000574,18004,
5599,50334114,115204,
5600,50002132,,
5605,50295472,,
5615,50002300,,
5671,50265824,,
5726,50002708,,
5788,50000603,,
5792,50000718,,
5820,50309995,46889,
5823,50002294,,
5837,50002765,971,
5948,50003018,,
5991,50263208,,
6011,50001565,20786,
6012,50001526,,
6044,50001522,,
6065,50262457,,
6071,50002828,,
6246,,4030,
6249,50263629,,
6257,50000687,2502,
6263,50001520,,
6295,50000341,,
6296,50002301,,
6298,50001120,56,
6299,50002689,1,
6305,50003320,1622,
6307,,951,
6309,50000343,,
6312,50002322,107,
6313,50000250,,
6315,50002687,,
6318,50003354,,
6319,50001552,459,
6323,50002459,,
6326,50001071,64,
6328,50001588,,
6329,50003319,40373,
6341,50002243,,
6344,50003370,,
6424,50001996,,
6427,50001923,11339,
6428,50001556,,
6429,50000625,,
6430,50001174,9708,
6431,50002586,,
6435,50002047,,
6439,50000626,,
6448,50000640,,
6449,50000184,19006,
6451,50000825,9709,
6452,50001475,,
6453,50002996,,
6490,50001958,51828,
6528,50334220,64345,
6567,50334221,42781,
6622,50000635,7769,
6625,50002797,54585,
6635,50003280,,
6660,50406272,36020,
6672,50001473,11855,
6674,50001905,9875,
6675,50000703,1214,
6676,50000784,7098,
6677,50002955,7656,
6678,50000968,,
6679,50000979,,
6680,50002866,,
6681,50000785,629,
6682,50001591,,
6683,50001351,,
6684,50316574,17427,
6692,50000781,,
6696,50406273,17484,
6700,50001470,,
6709,50003038,6880,
6723,50000265,27861,
6726,50352410,75341,
6736,50000966,,
6743,50001201,,
6744,50001202,,
6754,50236469,,
6772,50000040,8,
6791,50003346,,
6803,50297914,497,
6804,50297615,9695,
6810,50331733,69,
6843,50003081,10481,
6870,50002453,,
6905,50002826,,
6909,50000078,,
6916,50001210,,
6949,,45500,定南贛聯
6956,50289773,64534,
6992,50001944,,
6993,50001425,,
6994,50001015,,
7024,50282102,16108,
7058,50289779,,
7069,50313297,12474,
7071,50000824,,
7077,50000652,,
7078,50000171,,
7083,50313296,2618,
7098,,40444,
7099,50314562,3318,
7103,50001480,,
7109,50313295,,
7110,50000671,,
7114,50002662,1564,
7120,50001259,,
7121,50001500,8235,
7124,50003067,,
7151,50266845,,
7163,50313299,38705,
7174,50311495,3915,
7177,50313293,69084,
7196,50001709,,
7198,50000132,,
7201,50000473,,
7210,50002627,,
7212,50002776,,
7230,50000475,,
7251,50000460,,
7253,50000331,,
7255,50313294,35293,
7260,50002062,,
7261,50384872,46326,
7266,50003071,,
7293,50000032,,
7299,50002282,,
7330,50001545,,
7336,50002049,,
7340,50000579,,
7351,50000059,,
7353,50313300,46324,
7379,50000721,,
7393,50000520,,
7402,50000348,,
7410,50001563,,
7527,50476340,63299,
7533,50002167,,
7538,50334110,22530,
7597,50002436,32948,
7605,50001947,,
7706,50003422,,
7709,50003418,,
7710,50003080,,
7715,50001050,2692,
7717,50000246,,
7722,50001796,13233,
7723,50003309,,
7724,50000522,39557,
7725,50001249,11221,
7727,50002178,2961,
7728,50002310,,
7729,50002847,,
7730,50001465,,
7732,50000608,,
7733,50000587,,
7741,50327697,45536,
7742,50324990,7187,
7743,50002990,13445,
7747,50002131,,
7754,50003091,78497,
7756,50002482,,
7759,50000082,,
7761,50334359,15795,
7763,50000089,13592,
7764,50000114,15796,
7794,50001061,6493,
7799,50001976,175,
7804,50003257,,
7805,50000136,,
7954,50001242,3443,
7955,50001583,3574,
7956,50001415,37574,
7957,50000430,3450,
7958,50000917,3445,
7959,50002150,11953,
7960,50003019,3384,
7961,50002798,3438,
7962,50000176,10533,
7963,50000320,3383,
7964,50002719,10521,
7965,50002287,5148,
7966,50001354,3669,
7967,50002894,3375,
7968,50001972,3580,
7969,50002502,3300,
7970,50002295,3440,
7971,50002649,3447,
7972,50002291,5674,
7973,50003010,3557,
7974,50003185,3699,
7975,50002138,6090,
7976,50001873,3555,
7977,50001909,5673,
7978,50002470,3442,
7979,50002862,3588,
7980,50001357,3262,
7981,50001076,3299,
7982,50002623,3509,
7983,50001451,3378,
7984,50000236,6219,
7985,50001573,3468,
7986,50000915,3668,
7987,50001650,5547,
7988,50001655,3376,
7989,50000122,3561,
7990,50000438,3382,
7991,50000593,3394,
7992,50001834,53982,
7993,50001123,6133,
7994,50000337,8605,
7995,50003347,3864,
7996,50002222,3379,
7997,50002857,3503,
7998,50001268,3377,
7999,50000895,3556,
8000,50002018,3587,
8001,50000950,3436,
8002,50003142,3381,
8003,50000498,3446,
8004,50001926,3851,
8005,50002769,3380,
8006,50001224,9173,
8007,50001782,9110,
8030,50000231,33414,
8031,50283468,62204,
8037,50001193,24260,
8038,50002461,4290,
8041,50002694,40835,
8043,50001152,51772,
8047,50000712,4115,
8048,50000715,46717,
8051,50001959,46316,
8053,50002699,,
8054,50002629,,
8056,50002348,31068,
8057,50002712,52910,
8061,50002642,,
8108,50001982,,
8110,50001553,,
8111,50002211,34997,
8112,50003268,35000,
8113,50003302,,
8115,50319128,29172,
8116,50001182,23579,
8118,50001167,37689,
8119,50319129,50673,
8120,50329098,39353,
8122,50474673,37315,
8124,50003083,,
8417,,36935,
8482,50396568,9545,
8485,50308202,11312,
8487,50001579,,
8486,50376065,13642,
8489,50000941,6160,
8490,50376067,2821,
8491,50314191,3410,
8493,50396567,9933,
8495,50376066,28378,
8496,50312806,19964,
8497,50003255,,
8498,50314192,2838,
8500,50272247,,
8579,50001684,3435,
8580,50001724,15737,
8581,50001598,13957,
8582,50000299,3433,
8583,50000361,15033,
8584,50000349,7214,
8585,50000760,5598,
8586,50000766,15363,
8587,50000056,3576,
8588,50002754,3807,
8589,50002546,14162,
8590,50003030,13674,
8591,50003041,13975,
8592,,,澳門
8593,50002387,15352,
8594,50002391,17758,
8595,50002340,14165,
8596,50002956,15358,
8597,50001802,15457,
8598,50002009,15456,
8599,50002145,15739,
8600,50001882,3586,
8601,50002005,15738,
8602,50000463,15920,
8603,50003147,14248,
8604,50267250,14233,
8605,50001471,17753,
8606,50001639,3560,
8607,50001623,3582,
8608,50002455,15234,
8609,50000651,16038,
8610,50003395,15922,
8611,50003206,5147,
8612,50003310,8778,
8613,50003062,5676,
8614,50002837,15357,
8615,50003245,3563,
8616,50001868,16431,
8617,50003078,17757,
8618,,15977,香港
8619,50001808,3589,
8620,50001841,3432,
8621,50001846,3956,
8622,50002193,16423,
8623,50322273,15350,
8624,50000857,3591,
8625,50000199,3437,
8626,50002670,3448,
8627,50003222,3449,
8628,50001042,5750,
8629,50001394,3441,
8630,50000524,3439,
8631,50002261,3444,
8632,50003168,3505,
8633,50001554,3590,
8634,50000656,3434,
8635,50002084,6303,
8636,50000138,3614,
8637,50000743,3700,
8638,50000798,3816,
8639,50000847,8497,
8652,50002777,3499,
8653,50001787,8987,
8654,50000696,12933,
8655,50000666,3510,
8656,50002871,3806,
8657,50001483,3856,
8658,50001501,14161,
8659,50001681,3671,
8660,50002807,3562,
8661,50000912,32364,
8662,50001132,13675,
8663,50000487,5233,
8664,50003183,13497,
8665,50354015,17764,
8666,50000368,16030,
8667,50000180,3585,
8668,50001898,13962,
8669,50001907,6602,
8670,50000506,15229,
8671,50000599,5872,
8672,50003039,17763,
8673,50002443,3584,
8674,50000823,16430,
8675,50329100,16033,
8676,50288636,15232,
8677,50000906,3808,
8678,50002407,3581,
8679,50002747,15236,
8680,50003051,14666,
8681,50003084,3815,
8682,50002168,3575,
8683,50001051,3672,
8684,50000185,16028,
8685,50003134,3670,
8686,50003123,7149,
8687,50000457,15735,
8688,50002063,14238,
8689,50002064,14239,
8690,50002207,3573,
8691,50002398,3577,
8692,50002834,6187,
8693,50288597,17760,
8694,50002012,3674,
8695,50002004,8988,
8696,50001993,14635,
8697,50002248,9171,
8698,50002258,15351,
8699,50001110,13485,
8700,50331046,17755,
8701,50003409,3703,
8702,50003420,3583,
8703,50001339,6186,
8704,50000923,3854,
8705,50331044,13955,
8706,50002997,13313,
8707,50000707,13978,
8708,50000673,4311,
8709,50000453,3955,
8710,50001904,9172,
8711,50002260,14163,
8712,50000997,16427,
8713,50001484,3701,
8715,50001133,13941,
8716,50000605,13943,
8717,50002890,33192,
8718,50001326,5704,
8719,50002676,3855,
8720,50322272,13974,
8721,50000828,3702,
8722,50002183,5129,
8728,50331045,15740,
8729,50001490,15736,
8730,50001458,14175,
8731,50003291,3504,
8732,50003269,15238,
8733,50002970,17762,
8734,50288596,17761,
8736,50001066,13951,
8737,50001601,13958,
8738,50001476,13342,
8739,50003004,15359,
8740,50322274,15233,
8741,50000446,15919,
8766,50001192,,
8789,50000939,,
9025,50330384,17750,
9044,50001121,1076,
9045,50003424,,
9046,50003112,12935,
9048,50002386,3718,
9049,50002212,20591,
9050,50002438,6079,
9051,50002815,26645,
9053,50001122,,
9054,50000595,,
9055,50003391,,
9085,50462427,40604,
9139,50000279,,
9143,50000774,47345,
9147,50316571,43571,
9149,50002870,,
9160,50002978,,
9164,50001832,,
9174,50326480,39564,
9203,50001913,,
9300,50002042,,
9463,,15630,
9472,,16043,
9496,50332406,23861,
9556,50001675,,
9571,50002060,,
9581,50288122,55744,
9587,50267911,53668,
9601,50003131,10711,
9919,50003393,,
9976,50002451,46643,
9977,50003116,,
9987,50289777,61955,
10061,50331729,22461,
10132,,48991,
10156,50002317,,
10303,50353987,43502,
10305,50001227,29831,
10306,50462477,,
10348,50274404,10403,
10465,50002944,17602,
10466,50000886,8933,
10467,50001033,28457,
10468,50000591,6400,
10565,50000149,,
10566,50002734,,
10567,50001648,,
10568,50000622,,
10571,50000621,,
10708,50000160,2521,
10711,50001883,,
10725,50003163,13241,
10726,50003204,52397,
10867,50001147,28082,
10869,50263625,21337,
10870,50000705,8568,
10973,50000985,,
10981,50001308,,
10988,50000584,,
11001,50001786,3804,
11173,50001594,,
11320,50000720,,
11323,50002158,,
11333,50357013,78886,
11368,50001434,58526,
11396,50003342,,
11422,50271556,,
11443,50283456,70056,
11444,50283455,69166,
11445,50283463,68031,
11446,50283454,,
11447,50283465,64480,
11448,50325834,,
11458,50001350,,
11477,50002703,,
11481,50002796,4947,
11485,50289794,26013,
11487,50002204,,
11501,50002075,,
11507,50000024,31216,
11508,50000065,23805,
11509,50001653,34828,
11510,50001843,15482,
11511,50000115,23806,
11517,50000346,15918,
11537,,56195,
11538,,46487,南通支雲
11609,,29307,
11616,50334115,35764,
12568,50308214,,
12840,50003283,,
12956,50000639,,
13242,50001616,,
13354,50002216,,
13356,50002953,,
13374,50002056,,
13401,50000925,2440,
14328,50002558,,
14347,50312809,34156,
14704,50000060,,
14755,50000708,25637,
14797,50000884,,
14829,50313301,79677,
14841,50003300,,
14856,50384871,3541,
14996,50000845,,
15804,50000163,2431,
15883,50361162,11123,
15896,50272542,12439,
15898,50001151,,
16146,50308218,,
16155,50308212,1881,
16164,,13223,
16176,50311172,4054,
16179,50313302,16387,
16186,50263639,16687,
16187,50263623,,
16226,,7803,
16240,50376070,6212,
18179,,34332,
18569,50000102,,
18573,,13768,
18579,,15481,
18583,50002690,,
18657,50000099,28035,
18658,50000104,12561,
18733,50001592,28218,
18958,50001116,,
18964,50001962,78,
18997,50001356,,
21182,50325825,69055,
21377,50289784,,
22025,50002059,19758,
23523,,77124,
666715,50331724,,
666787,50001262,68029,
666789,50316573,67000,
666795,50001184,,
666821,50325832,,
666837,50289797,65793,
666882,50000109,13593,
666885,,42035,
667082,50325827,59786,
667272,50283466,,
667287,50283461,,
667348,50283453,38647,
667357,50325824,72995,
667534,50267910,,
667565,50263646,,
667594,50263633,,
667604,50308224,69006,
667607,,40979,
667609,50263627,,
667613,50263637,,
667623,50398123,55398,
667624,50308222,20220,
667625,50263638,,
667627,50003285,,
667664,50376068,21122,
667665,50263634,,
667693,50263621,,
667707,50263645,,
667718,50263643,,
667719,50308213,,
667746,50267254,,
667757,50395390,44584,
667761,50263626,,
667764,50263628,,
667768,50308208,,
667782,50308207,,
667784,50263635,,
667941,,34876,
667968,50377051,36972,
667991,50002553,7110,
667992,50002284,7474,
668033,50002937,10804,
668164,50001894,,
668166,50353986,23110,
668267,50264782,75231,
668270,50272543,71985,
668272,50288123,59024,
668274,50272544,,
668313,50289789,62026,
668533,50000492,20603,
668621,,2773,
668933,50319120,75558,
669388,50331732,9010,
669390,50307903,28107,
669391,50311169,,
669434,50001858,3901,
669393,50002563,54189,
669969,50316572,39197,
669970,50002149,,
669972,50002489,,
669991,50002463,,
669998,50003054,,
669999,50000190,,
670375,50311170,73876,
670428,50000937,,
670554,50003378,,
670953,50295474,,
671157,50289796,15310,
671531,50289785,,
671683,50003365,71084,
671696,,62937,
671806,50376069,68575,
671827,50000609,,
671830,50308223,,
671955,50322926,,
671965,50003392,,
671972,50322932,,
671987,50001577,,
671988,50281566,,
671990,50286103,43095,
671994,50282529,,
671998,50282150,39418,
672000,50281563,39429,
672001,50322928,39251,
672004,50001492,,
672127,,62534,均業北區
672141,50306679,,
672252,,39265,
672253,50289799,70657,
672256,,36654,
672261,,71180,廣西平果
672272,,50973,遼寧鐵人
672277,,70651,
672279,,71182,
672281,,57778,大連鯤城
672282,,41626,上海嘉定匯龍
672285,,39268,蘇州東吳
672289,,53326,青島紅獅
672291,50462429,65791,
672293,,43328,
672294,,51120,深圳新鵬城
672296,,56198,
672299,,41842,
672300,,54294,
672302,,65728,
672363,50001144,10718,
672706,50482956,22249,
673750,50456852,4630,
673800,50000063,35394,
673803,50357017,32328,
673804,,7142,
673805,,15720,
673810,50334364,35344,
673905,50334363,13503,
673918,,28641,
674115,,42995,
674147,50482780,,
674434,50268768,95571,
674518,50330385,17748,
676093,50001861,,
676107,50002476,,
676315,50361161,14590,
676431,50000773,,
676641,50272246,,
676648,50400774,55480,
676654,50000195,,
676806,50002587,15758,
676855,50289798,34836,
677309,50003341,,
677310,50000698,,
677386,50458534,76156,
677389,50327512,87727,
677446,50001609,69261,
677447,50002213,63966,
677486,50003200,,
678136,50002201,604,
678165,50330386,17751,
678198,50002713,,
678246,50283457,69044,
678660,50000289,,
679162,50003120,,
679347,50000174,,
679722,50001942,,
679889,,35489,
679945,50000025,,
679969,50001349,,
680095,50002334,,
680119,50000491,,
680150,50002320,,
680164,50325833,,
680187,50001733,,
680582,,38951,
682944,50322927,78462,
684995,50295475,,
684996,50334109,120390,
684998,50002121,,
685508,50001533,,
686211,50002065,82696,
686677,,70250,
686749,,13602,
686881,50000002,,
686934,50334218,83082,
686935,50334219,13362,
687955,50000339,,
688094,,78415,
688913,50002136,83266,
689022,50334361,86257,
689270,50308216,,
689378,50331723,,
689390,50001986,71085,
698163,50283459,,
698180,50322934,,
698210,50324922,91422,
698284,50000298,72309,
698332,50002162,17754,
698334,50330387,17749,
698805,,72879,南京城市
698864,,87985,
702524,50001469,19755,
702543,50319125,93338,
702885,50001991,,
703931,,54134,佛山南獅
703932,,73135,延邊龍鼎
703935,,78681,
703936,,85923,
703937,,70662,青島西海岸
703938,,85921,
703939,,85480,石家莊功夫
703989,50264783,,
704308,50283467,,
705099,50000437,68608,
705683,50000789,,
705685,50000936,,
706334,50397932,92979,
706417,,93063,
707418,50334365,92045,
707439,50263630,,
711337,50319123,35588,
711351,50000714,78435,
711352,50283462,87631,
711353,50283464,91831,
718795,50283458,,
721477,50325826,,
722052,50334111,11334,
722685,50002467,,
728405,50001313,19753,
728406,50354599,38280,
728407,50288598,37561,
728408,50354155,41853,
733081,50334216,100124,
751438,50325831,,
833325,50310630,,
837666,50003048,12728,
852314,50331718,,
915842,,36930,九龍城
925150,50263622,,
925152,50308210,102243,
925156,50263640,,
925159,50263649,,
925161,50308204,38405,
927526,50319124,76945,
936153,,94351,
936251,,85924,
945555,50267912,82686,
963626,50331048,,
973710,50462488,,
979055,,94345,
979056,,90486,
979057,,98080,大連英博
979058,,73392,
979059,,93753,雲南玉昆
979060,,94364,
979061,,54432,
979062,,99249,重慶銅梁龍
979063,,71181,
981269,,100033,
981270,,108159,
981271,,108114,
981272,,46442,
981274,,99574,
981275,,108112,
981276,,50971,
981277,,70954,
981278,,87110,
983402,,107754,
998595,50260993,110302,
1006127,50462473,,
1010038,50313298,94385,
1036096,50308219,92096,
1036100,,112753,
1036101,50308220,42928,
1036103,50308215,112751,
1036105,,36551,
1036106,50308221,24794,
1058302,50325171,114568,
1071426,50325170,103722,
1121684,50316570,15360,
1126126,50325829,,
1130593,50322933,,
1132521,,36645,
1132522,,98028,
1132523,,108029,
1132524,,117749,
1132525,,115891,
1132526,,90522,
1132527,,107683,
1132528,,94361,
1132529,,73409,
1132530,,115884,
1132531,,115890,
1132532,,107593,
1132533,,115893,
1132534,,115889,
1132535,,90525,
1132536,,99384,
1132537,,72881,
1132538,,107467,
1132539,,115856,
1138022,50325172,116514,
1138570,50353988,104861,
1147461,,108131,深圳青年人
1148704,,107713,廣東廣州豹
1148705,,107764,
1149732,,98029,
1149733,,108084,陝西聯合
1204621,,71186,
1268200,50331043,,
1281177,50331714,118373,
1398743,50397925,,
1398748,50397925,114977,
1431281,,116467,
1431282,,119971,
1431283,,98136,
1431284,,99488,
1431285,,116896,
1431286,,115805,
1431287,,119083,
1431288,,115892,
1431289,,98037,
